pond,surface,year,month,act_hyp,alc_ath,ana_cly,ana_cre,ana_pla,ana_que,ana_str,ans_ans,ard_cin,ayt_fer,ayt_ful,ayt_mar,ayt_nyr,buc_cla,cha_dub,chl_hyb,chl_nig,cic_cic,cic_nig,cir_aer,cyg_olo,cas_alb,ful_atr,gal_chl,hal_alb,lar_cac,lar_can,lar_mel,lar_min,lar_rid,net_ruf,nyc_nyc,pha_car,phi_pug,pod_cri,pod_nig,ral_aqu,ste_hir,tac_ruf,tad_tad,tri_ery,tri_gla,tri_och,tri_tot,van_van,gal_gal,lar_arg,por_por
3205,68,2007,7,0,0,0,0,2,0,1,0,0,35,49,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,300,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0
3205,68,2008,7,0,0,0,0,31,0,2,300,1,8,24,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,81,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3205,68,2009,7,0,0,0,0,8,0,0,200,6,6,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,7,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0
3205,68,2010,7,0,0,0,0,17,0,6,410,0,86,89,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,2,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0
3205,68,2011,7,0,0,0,0,41,0,20,0,0,215,324,0,5,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,7,1,0,0,0,16,3,0,0,1,0,0,0,0,0,0,0,0,0
3205,68,2012,7,0,0,0,0,34,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,68,2013,7,0,0,0,0,68,0,0,58,4,12,114,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,68,2014,7,0,0,0,0,120,0,1,7,5,3,17,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,300,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3205,68,2015,7,0,0,0,0,301,0,0,132,0,12,34,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,68,2016,7,0,0,0,0,34,0,1,110,0,9,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0
3206,23,2005,7,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0
3206,23,2006,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,23,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,23,2008,7,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3206,23,2009,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,23,2010,7,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,23,2011,7,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,23,2012,7,0,0,0,0,38,0,6,29,1,3,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0
3206,23,2013,7,0,0,0,0,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
3206,23,2014,7,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,23,2015,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,23,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
3208,20,2005,7,0,0,0,0,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2006,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2007,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2008,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2009,7,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2010,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2011,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2012,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,20,2013,7,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0
3208,20,2014,7,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3208,20,2015,7,0,0,0,0,0,0,10,0,0,2,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3208,20,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3209,7.2,2005,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2007,7,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2008,7,0,0,0,0,9,0,7,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3209,7.2,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2010,7,0,0,0,0,0,0,1,0,2,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2011,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2012,7,0,0,0,0,78,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3209,7.2,2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2014,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2015,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,7.2,2016,7,0,0,0,0,0,0,90,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2005,7,0,0,0,0,17,0,14,0,1,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
3210,5.1,2006,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3210,5.1,2007,7,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2008,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2009,7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2010,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3210,5.1,2011,7,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2012,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2013,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2014,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3210,5.1,2015,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5.1,2016,7,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,190,2005,7,0,0,0,0,9,0,10,21,0,63,12,0,1,0,0,1,0,0,0,0,0,0,251,0,0,0,0,0,0,1507,8,0,23,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0
3211,190,2006,7,0,0,0,0,150,0,400,172,0,1141,410,0,0,0,0,0,0,0,0,0,185,0,602,0,0,0,0,0,0,2000,10,0,2,0,40,0,0,50,0,0,0,0,0,0,0,0,0,0
3211,190,2007,7,1,0,0,0,121,0,42,10,2,153,120,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,350,0,0,0,0,67,0,0,70,0,0,0,0,0,0,0,0,0,0
3211,190,2008,7,0,0,0,0,131,0,5,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,80,1,0,132,0,122,0,0,135,0,0,0,0,0,0,0,0,0,0
3211,190,2009,7,0,0,0,0,32,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,2,14,0,20,0,0,30,0,0,0,0,0,0,0,0,0,0
3211,190,2010,7,2,0,0,0,97,0,2,210,1,379,36,0,0,0,0,0,0,0,0,0,50,0,165,0,0,0,0,0,0,355,2,0,31,0,9,0,0,50,0,0,0,0,0,0,0,0,0,0
3211,190,2011,7,1,0,0,0,46,0,1,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,151,1,8,2,0,3,0,0,81,0,0,0,0,0,0,1,0,0,0
3211,190,2012,7,0,0,0,0,64,0,0,3,0,1,31,0,0,0,0,0,0,0,0,0,100,1,356,0,1,4,0,0,0,375,1,5,66,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,190,2013,7,0,0,0,0,108,0,0,47,1,17,12,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,820,4,64,3,0,0,0,0,60,0,2,0,0,0,0,5,0,0,0
3211,190,2014,7,0,0,0,0,54,0,0,728,0,3062,622,0,0,0,0,0,0,0,0,0,96,0,100,0,0,6,0,0,0,1002,26,0,2,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0
3211,190,2015,7,0,0,0,0,163,0,21,102,2,488,51,0,1,0,0,0,0,0,0,0,0,0,241,0,1,18,0,0,0,249,3,53,24,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,190,2016,7,1,0,0,0,18,0,0,326,8,215,51,0,0,0,0,0,0,0,0,0,4,2,80,0,0,10,0,0,0,241,0,25,52,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2005,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,161,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2006,7,0,0,0,0,102,0,12,4,0,350,87,0,0,0,0,0,0,0,0,0,22,0,30,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2007,7,0,0,0,0,253,0,0,0,0,36,9,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2008,7,0,0,0,0,44,0,20,0,0,276,269,0,0,0,0,0,0,0,0,0,169,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2009,7,0,0,0,0,200,0,0,56,0,600,500,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,47,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2010,7,0,0,0,0,89,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2011,7,0,0,0,0,0,0,60,0,0,525,170,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2012,7,0,0,0,0,343,0,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2013,7,0,0,0,0,47,0,0,10,8,1804,237,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,10,0,0,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2014,7,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2015,7,0,0,0,0,240,0,0,0,0,966,109,0,0,0,0,0,0,0,0,0,460,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,298,2016,7,0,0,0,0,139,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,89,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2005,7,0,0,0,0,0,0,0,43,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2006,7,0,0,0,0,11,0,1,17,1,0,7,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2007,7,0,0,0,0,32,0,5,129,1,4,8,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2008,7,0,0,0,0,88,0,1,3,6,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2010,7,0,0,0,0,22,0,0,207,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
3301,17.16,2011,7,0,0,0,0,19,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2012,7,0,0,0,0,39,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2013,7,0,0,0,0,10,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2014,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2015,7,0,0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,17.16,2016,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2005,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2006,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2007,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2008,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2009,7,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2010,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2013,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2015,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,11.53,2016,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2005,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2008,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2010,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2011,7,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2012,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2014,7,0,0,0,0,2,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,7.28,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,7.91,2005,7,0,0,0,0,35,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3304,7.91,2006,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,7.91,2007,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,7.91,2008,7,0,1,0,0,2,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
3304,7.91,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,7.91,2010,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3304,7.91,2011,7,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
3304,7.91,2012,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,7.91,2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
